Id,Churn
140,0.005364933980222496
141,0.004998360168415866
142,0.055754203715175456
143,0.05868663655981276
144,0.31417184563965417
145,0.22582239240434307
146,0.4015908312523857
147,0.010300538883538456
148,0.00236721022118641
149,0.661127686579351
150,0.019271744510046082
151,0.6768847404573777
152,0.4029520873477324
153,0.04481576406528028
154,0.27122297572024384
155,0.6624042990482185
156,0.07083387678525367
157,0.05490958569460079
158,0.04787029637634501
159,0.14182796020992758
160,0.3263471487963311
161,0.7025029240281251
162,0.11838415238088924
163,0.030445058295022615
164,0.5641263049306241
165,0.07748746340387427
166,0.034978410262012295
167,0.1247831730732389
168,0.042596872108213286
169,0.5787408867626717
170,0.6590483690699727
171,0.012317166483923555
172,0.41897128145252494
173,0.4911711458536223
174,0.1325265863356307
175,0.6077396891372844
176,0.07885947461048441
177,0.049824145864651524
178,0.015732077942760825
179,0.8455110401528284
180,0.18748021640369203
181,0.08542804785053766
182,0.03896876053678592
183,0.10345898558787206
184,0.13597871187327235
185,0.00865396054326141
186,0.14175638949039626
187,0.0039710758852941975
188,0.05267744809554378
189,0.010340910855313584
190,0.008303403941434053
191,0.005004213958428343
192,0.10970722356130895
193,0.02101874342035082
194,0.2621842622112171
195,0.10840807973447883
196,0.030712601444833315
197,0.20801559696572164
198,0.4865327457914275
199,0.5428079832024205
200,0.5206978019267191
201,0.6186056955605849
202,0.28281390064419165
203,0.7015228032903664
204,0.24527026455278522
205,0.003934021926033441
206,0.07098810522716283
207,0.6261863976271086
208,0.6477607710448171
209,0.5242483937384925
210,0.35921270646224623
211,0.10661329547598344
212,0.6367356819142785
213,0.007877283444547528
214,0.003538944745036474
215,0.5360990179913494
216,0.7512080026489193
217,0.627841368293814
218,0.2505890972094868
219,0.49697560236595606
220,0.5046417702793848
221,0.012908209575473865
222,0.07788401821220153
223,0.16665364131520588
224,0.041060075380208456
225,0.6353550091374174
226,0.3163957623386848
227,0.047588078180219824
228,0.4708541852742809
229,0.3398905668317619
230,0.0018792533905771648
231,0.007074040099371855
232,0.3327983579778983
233,0.003477490151502005
234,0.009578699352937328
235,0.06482140488552092
236,0.7821627716099813
237,0.3422285874188647
238,0.07017579596942841
239,0.34906060283441637
240,0.19326333829662512
241,0.012552878054125615
242,0.13648097198646872
243,0.5036638026284679
244,0.074340464352123
245,0.0647464928294634
246,0.010279124689549324
247,0.0015815361298071
248,0.01847690376894485
249,0.038819370504928556
250,0.0011076998613480042
251,0.01909401529563422
252,0.07928377378395284
253,0.5136124706357207
254,0.2947243965307014
255,0.5103200961576438
256,0.10054112495655355
257,0.21795845794909868
258,0.18017513648896177
259,0.5768220946552554
260,0.08645169742029218
261,0.3648782240280805
262,0.275044699295237
263,0.3685764218679804
264,0.6183277233748203
265,0.23513372498845267
266,0.6296588217444221
267,0.25057951294109115
268,0.17184912915694986
269,0.05530321253537555
270,0.006102594857744808
271,0.0027799910642106124
272,0.40035262881926165
273,0.5339338509265453
274,0.057335602012244954
275,0.21919682820164232
276,0.028423705666970868
277,0.04550415529480963
278,0.13816117142260015
279,0.06196527100789418
280,0.6128614724845552
281,0.07878638940124401
282,0.5568217469700539
283,0.0013270294641005102
284,0.2350517278860279
285,0.008079696221899161
286,0.003023763734023578
287,0.001962715208860225
288,0.08069513147290643
289,0.7600305502144552
290,0.3469264599828074
291,0.6522355977350203
292,0.06190391112096024
293,0.5017738116481462
294,0.586746571610515
295,0.05737291764541919
296,0.11152201535063781
297,0.48113906108301
298,0.0011787757657995496
299,0.25779029713033175
300,0.017482605410642747
301,0.126552477640729
302,0.06554437419399964
303,0.7769443243499108
304,0.011058695162345186
305,0.2006264898094302
306,0.26184371877829676
307,0.6231444332109672
308,0.7126889910068899
309,0.7224505990163027
310,0.08911831838027001
311,0.0027511241802293026
312,0.07026490791269152
313,0.03170339681119114
314,0.4923895432601454
315,0.7288253086719608
316,0.027408882463720516
317,0.2466254935249007
318,0.7435307373663185
319,0.5701960813892255
320,0.452113386386654
321,0.6751065127892042
322,0.5484125747900196
323,0.11707995761732275
324,0.007090000953428071
325,0.7236852435223808
326,0.012168402060851007
327,0.23179722705058894
328,0.0017652743502170958
329,0.37179143885711396
330,0.13212041735226276
331,0.3812018483539934
332,0.297065428781474
333,0.1493500800886872
334,0.47932000980614975
335,0.09294431553111107
336,0.00595981297078196
337,0.17825724038577304
338,0.014115004371244865
339,0.008871908949869233
340,0.4980489930644124
341,0.26920335880956237
342,0.16576535720554975
343,0.2675872652727352
344,0.004478297326850581
345,0.03910555843967366
346,0.40224878702143835
347,0.2580201545969463
348,0.007912539410117835
349,0.37442775194689265
350,0.06422013890987255
351,0.028416216691622954
352,0.3145884456789625
353,0.039983387817732446
354,0.3379115417883329
355,0.009285421914873526
356,0.6369413841645919
357,0.6175344058295766
358,0.6416448984697086
359,0.523452387773775
360,0.22181938819579636
361,0.0047185243189159735
362,0.4443081696714936
363,0.06505944672098238
364,0.32502924107144393
365,0.004572712672528563
366,0.05276926465748235
367,0.21156764931452332
368,0.05595909535659988
369,0.05507803837303806
370,0.025883117931509637
371,0.3935325368628763
372,0.016438558869025705
373,0.7361260661418164
374,0.014855025981422599
375,0.13079791003386193
376,0.17765356221508768
377,0.16476179897728888
378,0.7210277758375806
379,0.573883794858668
380,0.3276474996758982
381,0.056254400701578944
382,0.03872394051601154
383,0.32143351402163955
384,0.14434933391237018
385,0.5681795102141262
386,0.5530086165752283
387,0.003957323528134142
388,0.0018914301195740862
389,0.005512535067070348
390,0.7152187637276631
391,0.007530157155380032
392,0.7182994995424766
393,0.457820873130706
394,0.03483598278316791
395,0.4492582734684248
396,0.040556819690038
397,0.06904902176081482
398,0.15221890544571828
399,0.010256323022730295
400,0.20230376128468147
401,0.08053214491895302
402,0.009578217202794056
403,0.13490896896612925
404,0.008597389725826425
405,0.5850970433726245
406,0.6189868895466897
407,0.3181773672241524
408,0.18651811165036333
409,0.01904452644907229
410,0.03630550446324921
411,0.037012915199751716
412,0.6156729750158896
413,0.526510161182023
414,0.19193135296374175
415,0.1465533751055264
416,0.028049279150688812
417,0.4542303658618171
418,0.07983571842642666
419,0.08946540996502661
420,0.5047187808032326
421,0.23124111231726163
422,0.5005804050220914
423,0.09365024447518541
424,0.06653521305829915
425,0.6442954915223228
426,0.0708684014418121
427,0.028192715437873377
428,0.7270833663678468
429,0.15174617231568654
430,0.01750279391780525
431,0.059309271501198545
432,0.5111599600088299
433,0.5038226035072295
434,0.6096744252203997
435,0.6410015555481389
436,0.017473431143969636
437,0.005071737612443188
438,0.2828285568796511
439,0.41199890422052343
440,0.08179982687777977
441,0.27367746656718134
442,0.19822584763062318
443,0.0748421564212896
444,0.3430033616135125
445,0.003562655971757873
446,0.01138302859577167
447,0.014379300479997551
448,0.5172850105528971
449,0.08280171327253068
450,0.6015953191623306
451,0.43738001755816563
452,0.007371037765106901
453,0.6211743740177492
454,0.04562181495671543
455,0.14246698898414062
456,0.1970098170460223
457,0.0028454072658551225
458,0.01067730662440694
459,0.09821592180938071
460,0.2019170592026293
461,0.005521485014235352
462,0.007672875472798924
463,0.058095999544495756
464,0.2601041843468773
465,0.18016663786774073
466,0.01537920960915242
467,0.6991845517360148
468,0.22544532473175188
469,0.012694358678573568
470,0.586484653647797
471,0.3594201827794577
472,0.19277470712308553
473,0.2817495699792238
474,0.5565405104951217
475,0.01665618820330847
476,0.710088540230057
477,0.036248483925082946
478,0.037946134690899205
479,0.2063039959387321
480,0.35775830545508364
481,0.017575724667252372
482,0.3065300241663855
483,0.4437158666432315
484,0.07361196036263008
485,0.39048218187680045
486,0.41915551021871894
487,0.2884263997723094
488,0.007760240217772904
489,0.04257493642077025
490,0.6788713309466743
491,0.2644722435025873
492,0.2585567692599045
493,0.07039837329659523
494,0.035636422444603244
495,0.005488244895751413
496,0.03893758568086572
497,0.03199208727831518
498,0.5835622120494725
499,0.07970166093611891
500,0.6832965787441639
501,0.01587657988966002
502,0.18173324884138273
503,0.3970524967290728
504,0.3219986635089959
505,0.01071950606485748
506,0.18430271198705517
507,0.1885350965170036
508,0.5688629344978907
509,0.09170691071878843
510,0.7088378717884319
511,0.31644540634019847
512,0.5188719406750899
513,0.4452485739328193
514,0.11767051148859627
515,0.09142707746494463
516,0.25148413786368
517,0.8310872708136191
518,0.4703051418464663
519,0.004344218867537496
520,0.5620085905579465
521,0.025287642449937
522,0.005362574079286757
523,0.12350438396969479
524,0.7527267585008877
525,0.1661113943863468
526,0.45707045263633994
527,0.10789763696071099
528,0.6608469886444618
529,0.09046650408333806
530,0.01942546709290216
531,0.05855278148679214
532,0.21093597040079518
533,0.4193551788674193
534,0.7098628635102648
535,0.5475527530097745
536,0.5899765842125569
537,0.02019188984118971
538,0.4527797380769416
539,0.20144731639260743
540,0.5430154810037163
541,0.721115381648088
542,0.15727757544796162
543,0.09649823808381482
544,0.08802862430085262
545,0.2968259233413469
546,0.40805169077321535
547,0.009802944169093043
548,0.4108230569076567
549,0.05250067083328346
550,0.11086122836549255
551,0.020153002039266472
552,0.005816926095572972
553,0.17450756053489092
554,0.05833558838842102
555,0.046530694640092886
556,0.7143531090831011
557,0.7154158356709439
558,0.06909107450582193
559,0.37953829288264546
560,0.3483341224074538
561,0.002863387384946293
562,0.025240232513200553
563,0.021288753836555083
564,0.27547930780516366
565,0.1975999889656029
566,0.711646144078031
567,0.0903769138096306
568,0.5358043748864596
569,0.07636392803505687
570,0.0055873733023804485
571,0.7691418480739801
572,0.7146876592184008
573,0.18452352314257786
574,0.00308059636634126
575,0.30047637709551545
576,0.24485097407608827
577,0.5270366047942566
578,0.3198509884113372
579,0.6576394596789606
580,0.010985141982511491
581,0.6447942079835609
582,0.0017174331073797876
583,0.014924238238151805
584,0.21856407946995693
585,0.00907807104984937
586,0.18765792834019024
587,0.040277535030274626
588,0.7455331755304404
589,0.3669785718104126
590,0.7802857447722339
591,0.04155316320752849
592,0.6841196408102577
593,0.041014882759876546
594,0.4476372922942288
595,0.6465612664788639
596,0.0013604606226947193
597,0.4263788153208989
598,0.3765342472021012
599,0.019758540037893763
600,0.0030916510265569658
601,0.2364672478742724
602,0.11583981895063504
603,0.5756476862531363
604,0.0162803109131737
605,0.12467486852808281
606,0.10514498536333726
607,0.6806876316913211
608,0.05779864054061809
609,0.21821512545333505
610,0.5591642392740291
611,0.17940153305086148
612,0.36742630309200075
613,0.2279060500453184
614,0.04377404405108139
615,0.012124661321865477
616,0.5732663337242829
617,0.12905846437123714
618,0.022131234144641566
619,0.2975710242523905
620,0.04462636236367591
621,0.39189970715588823
622,0.5184627642764403
623,0.7548880851532882
624,0.030966750856327312
625,0.106932047781519
626,0.014399426650514396
627,0.04367728990863402
628,0.6645533617453239
629,0.16393231693312832
630,0.5400407888665801
631,0.04835691339657292
632,0.6337917099397993
633,0.031221929422501057
634,0.6334009374279738
635,0.00881601611754103
636,0.04962225378136148
637,0.11548110528929847
638,0.2030698231167391
639,0.6241120144961918
640,0.6933253683895011
641,0.21161174077225484
642,0.11914452574697317
643,0.13015992347403724
644,0.22772340800619612
645,0.025512753599741023
646,0.06315424184135145
647,0.08307454281135748
648,0.002032455227079691
649,0.126421117150837
650,0.010251538203814447
651,0.7931746799616874
652,0.015645421526021386
653,0.2807998257260726
654,0.26076756961557435
655,0.6203867662739427
656,0.18533849579755227
657,0.1419360447906448
658,0.05206201118691525
659,0.2428368907796715
660,0.10241689035951433
661,0.020129404707624896
662,0.45650992203825363
663,0.2829511606163048
664,0.01276185954441332
665,0.7447816957604761
666,0.8038657628709364
667,0.20167247423809845
668,0.015540391352704746
669,0.0025119681514443174
670,0.06376048114340947
671,0.5242307781848569
672,0.6400679135901588
673,0.36951951416728934
674,0.7267885369524123
675,0.13264806196980292
676,0.005657725252900077
677,0.33089916512930634
678,0.21122347920463708
679,0.6371282081697335
680,0.3736442554366169
681,0.1184181228265102
682,0.023210498891721172
683,0.35646314918671174
684,0.02572086795600527
685,0.33201774210629575
686,0.07002828807373977
687,0.013431387365926487
688,0.2516436418207221
689,0.293330273094624
690,0.7080995572729183
691,0.819768731071171
692,0.3723489274795532
693,0.2659684104181069
694,0.043079264724352764
695,0.5271718271249747
696,0.31588500103729056
697,0.012773078524367558
698,0.01654953493491479
699,0.1064768092708194
700,0.05922970460562485
701,0.17014789487996212
702,0.09376837620331872
703,0.10521139171740775
704,0.7925721835093765
705,0.006019590351246542
706,0.047992600874747555
707,0.5999822678492374
708,0.008224553810171979
709,0.08022497621398193
710,0.03464091455419144
711,0.2146279807951268
712,0.3109988027543858
713,0.17404716535859346
714,0.18478351558730863
715,0.13842368494692303
716,0.657159234582744
717,0.009426545978111385
718,0.43472635206582644
719,0.764028982444579
720,0.12902333588911485
721,0.15290707809406257
722,0.20578524156274594
723,0.4315007401970612
724,0.10807707368416078
725,0.6817520374755692
726,0.020631295597159847
727,0.5685134728342912
728,0.2980149598949225
729,0.04254012678622057
730,0.0037460975814575716
731,0.7288431952567023
732,0.00665778660139881
733,0.009811372408038933
734,0.05473035061557975
735,0.5899956909324581
736,0.009422054798582555
737,0.32159134554922064
738,0.4153794596440674
739,0.4644523135077894
740,0.3540204912424405
741,0.33237673811451146
742,0.40846082173360904
743,0.33981847339180055
744,0.18424609085589946
745,0.22873018043042898
746,0.07333561358000504
747,0.2932599046617862
748,0.001610906780343799
749,0.605509988088504
750,0.4217615426314115
751,0.02227864077626909
752,0.11431143275666178
753,0.06954975520745695
754,0.6328114848570845
755,0.12974615120325755
756,0.2014899779486942
757,0.4400763134529876
758,0.03264147398779839
759,0.6871616137923042
760,0.3189925253029513
761,0.621825288896699
762,0.7458673905329815
763,0.11409238482213882
764,0.14613811401554672
765,0.12068120242822195
766,0.4749894343393356
767,0.04816955798232529
768,0.13286455563817307
769,0.40347923772334854
770,0.6116343927725405
771,0.04444287835689162
772,0.7162960431629685
773,0.17511515196064317
774,0.4900855963215243
775,0.0557293373327587
776,0.05985187876983021
777,0.528727339240136
778,0.028637158217200455
779,0.6276509445496239
780,0.05637446596908556
781,0.48751297348948885
782,0.6028880021201802
783,0.5787278183246205
784,0.007756487815520459
785,0.5947908466544235
786,0.15532861498415929
787,0.15311526148308294
788,0.5751614011325279
789,0.005754265811973504
790,0.6221158733804443
791,0.5772153339792679
792,0.013151757106599427
793,0.5087324972810828
794,0.6931723119319982
795,0.5915213380439157
796,0.38923424424622705
797,0.0035933491579049665
798,0.08302856669271744
799,0.011025849986283212
800,0.1931884216294803
801,0.40671071129090924
802,0.024684705850208193
803,0.714334279034552
804,0.0038210975203767624
805,0.2233165410612517
806,0.00967759965668368
807,0.518137386756519
808,0.18244884550684334
809,0.2764426696447228
810,0.1512537965361973
811,0.26818726163368
812,0.3344440603799064
813,0.1326774526839041
814,0.03641027753060697
815,0.7198466286296559
816,0.19127894830914363
817,0.476943869830906
818,0.014821029214742334
819,0.03524102194912554
820,0.0718886806156598
821,0.7720067395566187
822,0.004505176502914182
823,0.02166211132659911
824,0.07756835774343032
825,0.04203702206622244
826,0.018509172211109655
827,0.5716485252173795
828,0.8067947423079872
829,0.7732745513817253
830,0.8289545285201434
831,0.6944784187856008
832,0.19976065252850678
833,0.3215965255017533
834,0.28682592197576107
835,0.4121179400491476
836,0.07343533080893389
837,0.7277207877996467
838,0.4844962645671556
839,0.3966776216933027
840,0.25439940429432306
841,0.1877567876907115
842,0.07941386367584609
843,0.32391880942123014
844,0.005828098863898416
845,0.3537904582635208
846,0.5770104954175965
847,0.7045052199133475
848,0.0152918898214368
849,0.23310547209790228
850,0.2892332677032189
851,0.13786065883010618
852,0.0077882430370020675
853,0.26530011045364643
854,0.3041865255814844
855,0.05698963472105693
856,0.5277962879116924
857,0.09173057995523862
858,0.7207704613101795
859,0.00723323007351671
860,0.529002255939271
861,0.08301239189528108
862,0.06282212924963804
863,0.4529414432626972
864,0.21843090809159302
865,0.018392640525990323
866,0.07189006972444151
867,0.32336559064323767
868,0.3186957038551423
869,0.43721769981767783
870,0.710681171181448
871,0.06304718655302707
872,0.10267693342472994
873,0.557319769462822
874,0.6894818824955997
875,0.5790447371461812
876,0.2921631335838504
877,0.145617045742156
878,0.014723639555822418
879,0.11840799280902897
880,0.09682381232887358
881,0.05319923361990545
882,0.0025808774039703082
883,0.8127221304723228
884,0.013845160175927945
885,0.37418614778161546
886,0.3182821433822425
887,0.013804079293273866
888,0.06931404438462622
889,0.23225150358804075
890,0.39237924573408056
891,0.13215984208897158
892,0.003893252068750924
893,0.7605576379748862
894,0.11714179796026133
895,0.03621258775666093
896,0.02681253908873684
897,0.5027656428275954
898,0.03577358190550938
899,0.7838871892445436
900,0.015070236041200197
901,0.2685125563190226
902,0.07214386980511898
903,0.05466875534948848
904,0.16145100224957462
905,0.006486004125456069
906,0.625564811955831
907,0.0020665880925690625
908,0.04052374007160294
909,0.7055136211356029
910,0.009298254080380238
911,0.037447418680980706
912,0.0045979342546008046
913,0.46867116618300164
914,0.15476781904411005
915,0.01824372482734961
916,0.7489695934516035
917,0.5373461508894036
918,0.1869303024458177
919,0.6705891345828577
920,0.13032875618029174
921,0.8135702120058843
922,0.23160251841621443
923,0.03032570828841531
924,0.551889227938945
925,0.11796156291655177
926,0.06874004117209649
927,0.1993271059463504
928,0.07602810138908055
929,0.20089281029569198
930,0.62702886357297
931,0.3389882537029556
932,0.7855697684803046
933,0.06766805946832831
934,0.07501260235087548
935,0.03600782980431317
936,0.006855741765792609
937,0.39262962337932744
938,0.14090469095158872
939,0.011174233185468641
940,0.0009766042807718479
941,0.5911017748813779
942,0.4896207691076863
943,0.002684338731475666
944,0.1473808760416329
945,0.7211868675020109
946,0.3487859673822153
947,0.014358115005569268
948,0.11167194601513197
949,0.46454316199503315
950,0.6293761856257215
951,0.06052178575140519
952,0.19631206992234917
953,0.43168279440052526
954,0.17188969214860592
955,0.11869266113619249
956,0.09008614547413099
957,0.36773831214016967
958,0.04474226620691426
959,0.11955626658793866
960,0.46788169594452705
961,0.4911264638301566
962,0.14814973671137702
963,0.016968010812943506
964,0.549620448274554
965,0.7993015702940418
966,0.32991935531808236
967,0.004542885032961166
968,0.09187640423805615
969,0.017920460917037962
970,0.013271009794751142
971,0.010926334385063225
972,0.47552990317839355
973,0.11998897205094981
974,0.0021699324129253383
975,0.6127957011695666
976,0.08504363637520115
977,0.05501485956917823
978,0.5330128420872522
979,0.048483936867582914
980,0.6975271540619763
981,0.11135563932675008
982,0.304259048600921
983,0.0016332380570315992
984,0.4648535347577434
985,0.0135263712138531
986,0.05000620930286567
987,0.6490185398753416
988,0.24069820955248772
989,0.033449922411597
990,0.6987981099256377
991,0.6055287700262799
992,0.22048622137334575
993,0.14622941970402248
994,0.6145932524615227
995,0.4995436767527052
996,0.17606709220338995
997,0.0012681642456037038
998,0.7316584288373041
999,0.0038648679633705584
1000,0.019600170100337773
1001,0.2598216934147288
1002,0.18243470437245463
1003,0.1415868871636441
1004,0.5037590203048683
1005,0.0025462686362834803
1006,0.025059623721423556
1007,0.059462354675798995
1008,0.08379151045642444
1009,0.24066161800023003
1010,0.6221867400283985
1011,0.39624449118330757
1012,0.1553614902779263
1013,0.2411059534491796
1014,0.12030613618119414
1015,0.0075313834973849475
1016,0.002311884899737565
1017,0.17815765607375206
1018,0.5919609089273085
1019,0.710549748119647
1020,0.5992166883858613
1021,0.005476698616857071
1022,0.10973637776989646
1023,0.006990039634806661
1024,0.10615815231627218
1025,0.7486661881994563
1026,0.5819234950348912
1027,0.05320157228690513
1028,0.06295223265107469
1029,0.723499870330297
1030,0.19617515994304016
1031,0.002083532721622618
1032,0.045669156772928786
1033,0.08866142153146427
1034,0.09605697859006979
1035,0.47265352155491075
1036,0.6787780533856367
1037,0.15360943199763016
1038,0.23425849215576194
1039,0.007718298386286366
1040,0.5253525741109949
1041,0.2930546432687807
1042,0.5587977650347413
1043,0.0024854116575496283
1044,0.04587906589295452
1045,0.0020766253216772815
1046,0.017390965299826613
1047,0.28753777459911656
1048,0.6731851327052027
1049,0.03215307350335103
1050,0.2313105824917154
1051,0.06874492910312378
1052,0.07421747925045001
1053,0.020631993316684517
1054,0.0034661482954689805
1055,0.0710094052305794
1056,0.1833923371602236
1057,0.054069279081939085
1058,0.18371091593569927
1059,0.6278329943590205
1060,0.4827596368884672
1061,0.03568200516023129
1062,0.055736636849218035
1063,0.05008390265512751
1064,0.17694306175472269
1065,0.4541052205236224
1066,0.14882883853924492
1067,0.1652749109426477
1068,0.013775178740416423
1069,0.0018982543847665522
1070,0.042913419840295626
1071,0.20292574598149768
1072,0.10938938692137692
1073,0.15869100227840907
1074,0.02705742436946056
1075,0.009597500575291176
1076,0.06705834341498211
1077,0.34870776592276087
1078,0.13924189439858956
1079,0.6652571254564974
1080,0.023102491015465253
1081,0.8339547509109134
1082,0.41969558738678725
1083,0.04977439172048256
1084,0.6115822556513227
1085,0.35128631345468325
1086,0.4954900636847961
1087,0.023644265531935896
1088,0.7533792192011948
1089,0.780662964632467
1090,0.17367682180064214
1091,0.7023847236678396
1092,0.05283325920154774
1093,0.5349151280584767
1094,0.36129905476087093
1095,0.04871405230498973
1096,0.027178692795986115
1097,0.24899165530875148
1098,0.3325803051335115
1099,0.13423352836004263
1100,0.4280307190162516
1101,0.3327963775729321
1102,0.12902592161451276
1103,0.044726047235444585
1104,0.018235258690013655
1105,0.08758360149192268
1106,0.006858714385994266
1107,0.06132542881916229
1108,0.002480415114627377
1109,0.20464960102412535
1110,0.6902951594443404
1111,0.046193951771021646
1112,0.0018317307250547135
1113,0.11793072675540503
1114,0.08782927444630581
1115,0.5901866145360362
1116,0.25630251081339506
1117,0.11080204573920345
1118,0.053270804718113525
1119,0.16786308878389591
1120,0.06153892465195202
1121,0.1771049676586674
1122,0.5010812753459809
1123,0.5329963384025362
1124,0.014190270954363211
1125,0.008865849816261508
1126,0.35618474198480043
1127,0.5354027772374306
1128,0.19673441092682373
1129,0.5381574475208578
1130,0.42312088720720425
1131,0.039609595772243655
1132,0.10096104544485653
1133,0.17429075292707333
1134,0.6085639731846593
1135,0.5064871475205882
1136,0.005395474630671661
1137,0.030319244763560505
1138,0.41516519343564307
1139,0.0034803758623654095
1140,0.5756883510497628
1141,0.6575043122111824
1142,0.0929533361199785
1143,0.0763295297542428
1144,0.5171667138919428
1145,0.2819853307470661
1146,0.11662806424432084
1147,0.17044461062413485
1148,0.003108740540049089
1149,0.037749898897186336
1150,0.35741334747237025
1151,0.4197279059769209
1152,0.5979789407168262
1153,0.0026547270551966476
1154,0.2734398740079173
1155,0.09981396433076054
1156,0.0022115270002193246
1157,0.18630128596510614
1158,0.35852821200110024
1159,0.7566084037949106
1160,0.0026296302834738
1161,0.29759310113734216
1162,0.2823221816290246
1163,0.23140513860001022
1164,0.00621196679595134
1165,0.5958394783514863
1166,0.1442507382582103
1167,0.0064447485991348695
1168,0.1744699762496508
1169,0.001582017073065637
1170,0.0853459534752363
1171,0.04211129592783909
1172,0.25878947964047344
1173,0.08800603690131036
1174,0.1503706006589865
1175,0.6084622568231333
1176,0.19674600831682232
1177,0.015682885719217218
1178,0.5557316915489482
1179,0.09440647580159212
1180,0.019337716430897506
1181,0.0053173741963726115
1182,0.28808243693081376
1183,0.06494420572726592
1184,0.12584249725157576
1185,0.1633579548167328
1186,0.6572018593030173
1187,0.6035452682737613
1188,0.001713895383211341
1189,0.10672192639820968
1190,0.1082573765666011
1191,0.024928950175689565
1192,0.28406788351565054
1193,0.4266973915626375
1194,0.6204545694876568
1195,0.03208479033403299
1196,0.11411915725571584
1197,0.026299109665663685
1198,0.016714136730674987
1199,0.23949174144637878
1200,0.08164272062654522
1201,0.010337959949453975
1202,0.011701505921280544
1203,0.47436314051733913
1204,0.26438164721259294
1205,0.19467142313736024
1206,0.4887785904671448
1207,0.05016594887232066
1208,0.5355730282387918
1209,0.0473268357269459
1210,0.409439638221111
1211,0.026721131223940094
1212,0.07284515085316941
1213,0.7736114619823201
1214,0.09916564993755114
1215,0.3635558975332735
1216,0.2997961069266172
1217,0.7637041227497104
1218,0.277318594886143
1219,0.06816254903447241
1220,0.005116792513905023
1221,0.39707464367162665
1222,0.7601759237938205
1223,0.3461363308756955
1224,0.03389837366660531
1225,0.34411840636985935
1226,0.6699892671706114
1227,0.7290935811981576
1228,0.5600490248214574
1229,0.6869594767218765
1230,0.003989939690603554
1231,0.5446481893967862
1232,0.6295134592608221
1233,0.611329114860004
1234,0.2429837978023837
1235,0.0030473403155188874
1236,0.8064207852281721
1237,0.595933191991223
1238,0.6053907979759819
1239,0.006010443695274595
1240,0.23801786055027305
1241,0.1309504811502645
1242,0.006032389038851099
1243,0.7110721938302856
1244,0.0036794546741450483
1245,0.051702079318479754
1246,0.34567503216330575
1247,0.15226427398926495
1248,0.09254071707089892
